year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2018,Chinese Grand Prix,Sauber,2,23.088,-0.04,0.0,2.0,8.0,0
2018,Chinese Grand Prix,Force India,4,22.777,-0.351,0.0,1.0,9.0,0
2018,Chinese Grand Prix,Williams,3,23.033,-0.095,0.0,0.0,10.0,0
2018,Azerbaijan Grand Prix,Ferrari,4,20.67,-0.042,30.0,114.0,1.0,1
2018,Azerbaijan Grand Prix,Mercedes,3,20.633,-0.079,25.0,110.0,2.0,1
2018,Azerbaijan Grand Prix,Red Bull,2,19.845,-0.867,0.0,55.0,3.0,1
2018,Azerbaijan Grand Prix,McLaren,6,21.02,0.308,8.0,36.0,4.0,1
2018,Azerbaijan Grand Prix,Renault,2,21.242,0.53,10.0,35.0,5.0,1
2018,Azerbaijan Grand Prix,Toro Rosso,5,21.065,0.353,1.0,13.0,7.0,0
2018,Azerbaijan Grand Prix,Haas F1 Team,4,22.087,1.375,0.0,11.0,8.0,0
2018,Azerbaijan Grand Prix,Sauber,6,19.362,-1.35,8.0,10.0,9.0,0
2018,Azerbaijan Grand Prix,Williams,2,20.486,-0.226,4.0,4.0,10.0,0
2018,Spanish Grand Prix,Mercedes,2,22.649,0.38,43.0,153.0,1.0,1
2018,Spanish Grand Prix,Ferrari,2,22.054,-0.215,12.0,126.0,2.0,1
2018,Spanish Grand Prix,Red Bull,2,21.679,-0.59,25.0,80.0,3.0,1
2018,Spanish Grand Prix,Renault,1,22.409,0.14,6.0,41.0,4.0,1
2018,Spanish Grand Prix,McLaren,2,21.721,-0.548,4.0,40.0,5.0,1
2018,Spanish Grand Prix,Haas F1 Team,1,22.917,0.648,8.0,19.0,6.0,0
2018,Spanish Grand Prix,Force India,3,22.34,0.071,2.0,18.0,7.0,0
2018,Spanish Grand Prix,Toro Rosso,2,22.552,0.283,0.0,13.0,8.0,0
2018,Spanish Grand Prix,Sauber,2,22.048,-0.221,1.0,11.0,9.0,0
2018,Spanish Grand Prix,Williams,4,22.325,0.056,0.0,4.0,10.0,0
2018,Monaco Grand Prix,Mercedes,2,23.88,-0.683,25.0,178.0,1.0,1
2018,Monaco Grand Prix,Ferrari,2,24.114,-0.449,30.0,156.0,2.0,1
2018,Monaco Grand Prix,Red Bull,2,24.327,-0.236,27.0,107.0,3.0,1
2018,Monaco Grand Prix,Renault,2,25.044,0.481,5.0,46.0,4.0,1
2018,Monaco Grand Prix,McLaren,3,25.499,0.936,0.0,40.0,5.0,1
2018,Monaco Grand Prix,Force India,2,24.663,0.1,8.0,26.0,6.0,0
2018,Monaco Grand Prix,Toro Rosso,2,24.311,-0.252,6.0,19.0,7.0,0
2018,Monaco Grand Prix,Haas F1 Team,3,24.515,-0.048,0.0,19.0,8.0,0
2018,Monaco Grand Prix,Sauber,2,24.08,-0.483,0.0,11.0,9.0,0
2018,Monaco Grand Prix,Williams,6,25.195,0.632,0.0,4.0,10.0,0
2018,Canadian Grand Prix,Mercedes,2,23.555,-0.193,28.0,206.0,1.0,1
2018,Canadian Grand Prix,Ferrari,2,23.587,-0.161,33.0,189.0,2.0,1
2018,Canadian Grand Prix,Red Bull,2,23.208,-0.54,27.0,134.0,3.0,1
2018,Canadian Grand Prix,Renault,2,24.468,0.72,10.0,56.0,4.0,1
2018,Canadian Grand Prix,McLaren,3,23.318,-0.43,0.0,40.0,5.0,1
2018,Canadian Grand Prix,Force India,3,23.902,0.154,2.0,28.0,6.0,0
2018,Canadian Grand Prix,Toro Rosso,1,24.107,0.359,0.0,19.0,7.0,0
2018,Canadian Grand Prix,Haas F1 Team,2,24.204,0.456,0.0,19.0,8.0,0
2018,Canadian Grand Prix,Sauber,2,23.598,-0.15,1.0,12.0,9.0,0
2018,Canadian Grand Prix,Williams,1,23.531,-0.217,0.0,4.0,10.0,0
2018,French Grand Prix,Mercedes,3,27.644,2.134,31.0,237.0,1.0,1
2018,French Grand Prix,Ferrari,3,24.289,-1.221,25.0,214.0,2.0,1
2018,French Grand Prix,Red Bull,2,24.352,-1.158,30.0,164.0,3.0,1
2018,French Grand Prix,Renault,2,25.219,-0.291,6.0,62.0,4.0,1
2018,French Grand Prix,McLaren,3,24.992,-0.518,0.0,40.0,5.0,1
2018,French Grand Prix,Haas F1 Team,2,27.708,2.198,8.0,27.0,7.0,0
2018,French Grand Prix,Toro Rosso,1,24.297,-1.213,0.0,19.0,8.0,0
2018,French Grand Prix,Sauber,2,24.66,-0.85,1.0,13.0,9.0,0
2018,French Grand Prix,Williams,2,26.425,0.915,0.0,4.0,10.0,0
2018,Austrian Grand Prix,Ferrari,2,22.732,0.531,33.0,247.0,1.0,1
2018,Austrian Grand Prix,Mercedes,2,21.112,-1.089,0.0,237.0,2.0,1
2018,Austrian Grand Prix,Red Bull,3,21.474,-0.727,25.0,189.0,3.0,1
2018,Austrian Grand Prix,Renault,2,23.257,1.056,0.0,62.0,4.0,1
2018,Austrian Grand Prix,Haas F1 Team,2,22.13,-0.071,22.0,49.0,5.0,1
2018,Austrian Grand Prix,McLaren,3,22.057,-0.144,4.0,44.0,6.0,0
2018,Austrian Grand Prix,Force India,2,22.695,0.494,14.0,42.0,7.0,0
2018,Austrian Grand Prix,Toro Rosso,1,22.011,-0.19,0.0,19.0,8.0,0
2018,Austrian Grand Prix,Sauber,2,21.441,-0.76,3.0,16.0,9.0,0
2018,Austrian Grand Prix,Williams,4,23.103,0.902,0.0,4.0,10.0,0
2018,British Grand Prix,Ferrari,4,28.612,0.079,40.0,287.0,1.0,1
2018,British Grand Prix,Mercedes,2,28.438,-0.095,30.0,267.0,2.0,1
2018,British Grand Prix,Red Bull,4,28.163,-0.37,10.0,199.0,3.0,1
2018,British Grand Prix,Renault,3,28.624,0.091,8.0,70.0,4.0,1
2018,British Grand Prix,Haas F1 Team,2,28.852,0.319,2.0,51.0,5.0,1
2018,British Grand Prix,Force India,3,28.966,0.433,7.0,49.0,6.0,0
2018,British Grand Prix,McLaren,4,28.424,-0.109,4.0,48.0,7.0,0
2018,British Grand Prix,Toro Rosso,2,29.221,0.688,0.0,19.0,8.0,0
2018,British Grand Prix,Sauber,2,28.036,-0.497,0.0,16.0,9.0,0
2018,British Grand Prix,Williams,2,27.999,-0.534,0.0,4.0,10.0,0
2018,German Grand Prix,Mercedes,3,19.083,-0.746,43.0,310.0,1.0,1
2018,German Grand Prix,Ferrari,3,19.431,-0.398,15.0,302.0,2.0,1
2018,German Grand Prix,Red Bull,3,19.375,-0.454,12.0,211.0,3.0,1
2018,German Grand Prix,Renault,6,20.246,0.417,10.0,80.0,4.0,1
2018,German Grand Prix,Force India,2,19.57,-0.259,10.0,59.0,5.0,1
2018,German Grand Prix,Haas F1 Team,6,20.626,0.797,8.0,59.0,6.0,0
2018,German Grand Prix,McLaren,5,20.08,0.251,0.0,48.0,7.0,0
2018,German Grand Prix,Toro Rosso,4,19.653,-0.176,1.0,20.0,8.0,0
2018,German Grand Prix,Sauber,4,19.99,0.161,2.0,18.0,9.0,0
2018,German Grand Prix,Williams,4,20.238,0.409,0.0,4.0,10.0,0
2018,Hungarian Grand Prix,Mercedes,2,21.408,-0.504,35.0,345.0,1.0,1
2018,Hungarian Grand Prix,Ferrari,3,22.47,0.558,33.0,335.0,2.0,1
2018,Hungarian Grand Prix,Red Bull,1,21.364,-0.548,12.0,223.0,3.0,1
2018,Hungarian Grand Prix,Renault,3,22.177,0.265,2.0,82.0,4.0,1
2018,Hungarian Grand Prix,Haas F1 Team,2,21.733,-0.179,7.0,66.0,5.0,1
2018,Hungarian Grand Prix,Force India,2,22.41,0.498,0.0,59.0,6.0,0
2018,Hungarian Grand Prix,McLaren,2,21.764,-0.148,4.0,52.0,7.0,0
2018,Hungarian Grand Prix,Toro Rosso,2,21.758,-0.154,8.0,28.0,8.0,0
2018,Hungarian Grand Prix,Sauber,1,22.64,0.728,0.0,18.0,9.0,0
2018,Hungarian Grand Prix,Williams,2,21.4,-0.512,0.0,4.0,10.0,0
2018,Belgian Grand Prix,Mercedes,5,21.124,-0.301,30.0,375.0,1.0,1
2018,Belgian Grand Prix,Ferrari,4,22.734,1.309,25.0,360.0,2.0,1
2018,Belgian Grand Prix,Red Bull,2,21.142,-0.283,15.0,238.0,3.0,1
2018,Belgian Grand Prix,Renault,2,21.183,-0.242,0.0,82.0,4.0,1
2018,Belgian Grand Prix,Haas F1 Team,4,21.963,0.538,10.0,76.0,5.0,1
2018,Belgian Grand Prix,McLaren,3,21.981,0.556,0.0,52.0,6.0,0
2018,Belgian Grand Prix,Toro Rosso,4,20.391,-1.034,2.0,30.0,7.0,0
2018,Belgian Grand Prix,Sauber,2,21.134,-0.291,1.0,19.0,8.0,0
2018,Belgian Grand Prix,Force India,4,21.408,-0.017,18.0,18.0,9.0,0
2018,Belgian Grand Prix,Williams,4,21.191,-0.234,0.0,4.0,10.0,0
2018,Italian Grand Prix,Mercedes,2,23.746,-1.251,40.0,415.0,1.0,1
2018,Italian Grand Prix,Ferrari,3,24.082,-0.915,30.0,390.0,2.0,1
2018,Italian Grand Prix,Red Bull,2,24.404,-0.593,10.0,248.0,3.0,1
2018,Italian Grand Prix,Renault,3,25.155,0.159,4.0,86.0,4.0,1
2018,Italian Grand Prix,Haas F1 Team,2,24.779,-0.218,0.0,76.0,5.0,1
2018,Italian Grand Prix,McLaren,1,24.094,-0.902,0.0,52.0,6.0,0
2018,Italian Grand Prix,Force India,2,25.241,0.244,14.0,32.0,7.0,0
2018,Italian Grand Prix,Toro Rosso,1,27.792,2.796,0.0,30.0,8.0,0
2018,Italian Grand Prix,Sauber,3,24.83,-0.167,0.0,19.0,9.0,0
2018,Italian Grand Prix,Williams,2,25.842,0.845,3.0,7.0,10.0,0
2018,Singapore Grand Prix,Mercedes,2,28.744,-0.662,37.0,452.0,1.0,1
2018,Singapore Grand Prix,Ferrari,2,29.118,-0.288,25.0,415.0,2.0,1
2018,Singapore Grand Prix,Red Bull,2,29.23,-0.176,26.0,274.0,3.0,1
2018,Singapore Grand Prix,Renault,2,30.712,1.306,5.0,91.0,4.0,1
2018,Singapore Grand Prix,Haas F1 Team,4,29.74,0.334,0.0,76.0,5.0,1
2018,Singapore Grand Prix,McLaren,2,30.078,0.672,6.0,58.0,6.0,0
2018,Singapore Grand Prix,Force India,3,28.293,-1.113,0.0,32.0,7.0,0
2018,Singapore Grand Prix,Toro Rosso,3,29.436,0.03,0.0,30.0,8.0,0
2018,Singapore Grand Prix,Sauber,2,29.085,-0.321,2.0,21.0,9.0,0
2018,Singapore Grand Prix,Williams,3,29.622,0.216,0.0,7.0,10.0,0
2018,Russian Grand Prix,Mercedes,2,29.672,-0.198,43.0,495.0,1.0,1
2018,Russian Grand Prix,Ferrari,2,29.664,-0.206,27.0,442.0,2.0,1
2018,Russian Grand Prix,Red Bull,2,29.37,-0.5,18.0,292.0,3.0,1
2018,Russian Grand Prix,Renault,2,30.323,0.453,0.0,91.0,4.0,1
2018,Russian Grand Prix,Haas F1 Team,2,30.187,0.317,4.0,80.0,5.0,1
2018,Russian Grand Prix,McLaren,2,29.992,0.122,0.0,58.0,6.0,0
2018,Russian Grand Prix,Force India,2,30.283,0.413,3.0,35.0,7.0,0
2018,Russian Grand Prix,Toro Rosso,1,29.418,-0.452,0.0,30.0,8.0,0
2018,Russian Grand Prix,Sauber,3,30.198,0.328,6.0,27.0,9.0,0
2018,Russian Grand Prix,Williams,2,29.589,-0.281,0.0,7.0,10.0,0
2018,Japanese Grand Prix,Mercedes,2,22.696,-0.921,43.0,538.0,1.0,1
2018,Japanese Grand Prix,Ferrari,2,22.764,-0.853,18.0,460.0,2.0,1
2018,Japanese Grand Prix,Red Bull,2,22.864,-0.753,27.0,319.0,3.0,1
2018,Japanese Grand Prix,Renault,2,23.516,-0.101,1.0,92.0,4.0,1
2018,Japanese Grand Prix,Haas F1 Team,2,23.692,0.075,4.0,84.0,5.0,1
2018,Japanese Grand Prix,McLaren,2,25.306,1.689,0.0,58.0,6.0,0
2018,Japanese Grand Prix,Force India,2,23.476,-0.141,8.0,43.0,7.0,0
2018,Japanese Grand Prix,Toro Rosso,2,23.243,-0.374,0.0,30.0,8.0,0
2018,Japanese Grand Prix,Sauber,3,24.958,1.341,0.0,27.0,9.0,0
2018,Japanese Grand Prix,Williams,4,23.655,0.038,0.0,7.0,10.0,0
2018,United States Grand Prix,Mercedes,3,23.695,-0.242,25.0,563.0,1.0,1
2018,United States Grand Prix,Ferrari,2,24.082,0.145,37.0,497.0,2.0,1
2018,United States Grand Prix,Red Bull,1,23.446,-0.491,18.0,337.0,3.0,1
2018,United States Grand Prix,Renault,2,24.681,0.744,14.0,106.0,4.0,1
2018,United States Grand Prix,Haas F1 Team,2,23.723,-0.214,0.0,84.0,5.0,1
2018,United States Grand Prix,McLaren,2,24.13,0.193,0.0,58.0,6.0,0
2018,United States Grand Prix,Force India,2,25.128,1.191,4.0,47.0,7.0,0
2018,United States Grand Prix,Toro Rosso,3,23.968,0.031,2.0,32.0,8.0,0
2018,United States Grand Prix,Sauber,2,23.94,0.003,1.0,28.0,9.0,0
2018,United States Grand Prix,Williams,5,22.577,-1.36,0.0,7.0,10.0,0
2018,Mexican Grand Prix,Mercedes,5,22.634,-0.058,22.0,585.0,1.0,1
2018,Mexican Grand Prix,Ferrari,3,22.151,-0.541,33.0,530.0,2.0,1
2018,Mexican Grand Prix,Red Bull,3,22.095,-0.597,25.0,362.0,3.0,1
2018,Mexican Grand Prix,Renault,2,22.848,0.156,8.0,114.0,4.0,1
2018,Mexican Grand Prix,Haas F1 Team,3,22.85,0.158,0.0,84.0,5.0,1
2018,Mexican Grand Prix,McLaren,1,22.174,-0.518,4.0,62.0,6.0,0
2018,Mexican Grand Prix,Force India,3,23.255,0.563,0.0,47.0,7.0,0
2018,Mexican Grand Prix,Sauber,2,22.588,-0.104,8.0,36.0,8.0,0
2018,Mexican Grand Prix,Toro Rosso,4,22.808,0.116,1.0,33.0,9.0,0
2018,Mexican Grand Prix,Williams,3,23.518,0.826,0.0,7.0,10.0,0
2018,Brazilian Grand Prix,Mercedes,3,22.774,-0.565,35.0,620.0,1.0,1
2018,Brazilian Grand Prix,Ferrari,3,22.667,-0.672,23.0,553.0,2.0,1
2018,Brazilian Grand Prix,Red Bull,2,23.366,0.027,30.0,392.0,3.0,1
2018,Brazilian Grand Prix,Renault,2,23.854,0.515,0.0,114.0,4.0,1
2018,Brazilian Grand Prix,Haas F1 Team,2,23.259,-0.08,6.0,90.0,5.0,1
2018,Brazilian Grand Prix,McLaren,3,22.832,-0.507,0.0,62.0,6.0,0
2018,Brazilian Grand Prix,Force India,3,23.505,0.166,1.0,48.0,7.0,0
2018,Brazilian Grand Prix,Sauber,2,23.485,0.146,6.0,42.0,8.0,0
2018,Brazilian Grand Prix,Toro Rosso,2,23.59,0.251,0.0,33.0,9.0,0
2018,Brazilian Grand Prix,Williams,3,24.055,0.716,0.0,7.0,10.0,0
2018,Abu Dhabi Grand Prix,Mercedes,3,21.391,-0.596,35.0,655.0,1.0,1
2018,Abu Dhabi Grand Prix,Ferrari,1,22.63,0.643,18.0,571.0,2.0,1
2018,Abu Dhabi Grand Prix,Red Bull,2,21.059,-0.928,27.0,419.0,3.0,1
2018,Abu Dhabi Grand Prix,Renault,1,21.964,-0.023,8.0,122.0,4.0,1
2018,Abu Dhabi Grand Prix,Haas F1 Team,2,21.97,-0.017,3.0,93.0,5.0,1
2018,Abu Dhabi Grand Prix,McLaren,2,22.022,0.035,0.0,62.0,6.0,0
2018,Abu Dhabi Grand Prix,Force India,2,22.045,0.058,4.0,52.0,7.0,0
2018,Abu Dhabi Grand Prix,Sauber,1,21.828,-0.159,6.0,48.0,8.0,0
2018,Abu Dhabi Grand Prix,Toro Rosso,2,22.493,0.506,0.0,33.0,9.0,0
2018,Abu Dhabi Grand Prix,Williams,2,22.472,0.485,0.0,7.0,10.0,0
2019,Australian Grand Prix,Mercedes,2,21.764,-0.304,44.0,44.0,1.0,1
2019,Australian Grand Prix,Ferrari,2,22.15,0.082,22.0,22.0,2.0,1
2019,Australian Grand Prix,Red Bull,2,21.213,-0.855,15.0,15.0,3.0,1
2019,Australian Grand Prix,Haas F1 Team,2,22.388,0.32,8.0,8.0,4.0,1
2019,Australian Grand Prix,Renault,2,21.588,-0.48,6.0,6.0,5.0,1
2019,Australian Grand Prix,Alfa Romeo,2,23.299,1.231,4.0,4.0,6.0,0
2019,Australian Grand Prix,Racing Point,2,22.852,0.784,2.0,2.0,7.0,0
2019,Australian Grand Prix,Toro Rosso,2,21.933,-0.135,1.0,1.0,8.0,0
2019,Australian Grand Prix,McLaren,1,21.627,-0.441,0.0,0.0,9.0,0
2019,Australian Grand Prix,Williams,5,21.866,-0.202,0.0,0.0,10.0,0
2019,Bahrain Grand Prix,Mercedes,4,24.469,-0.863,43.0,87.0,1.0,1
2019,Bahrain Grand Prix,Ferrari,5,24.329,-1.003,26.0,48.0,2.0,1
2019,Bahrain Grand Prix,Red Bull,4,25.742,0.41,16.0,31.0,3.0,1
2019,Bahrain Grand Prix,Alfa Romeo,4,25.968,0.636,6.0,10.0,4.0,1
2019,Bahrain Grand Prix,McLaren,5,24.728,-0.604,8.0,8.0,5.0,1
2019,Bahrain Grand Prix,Haas F1 Team,3,25.465,0.133,0.0,8.0,6.0,0
2019,Bahrain Grand Prix,Renault,3,25.476,0.144,0.0,6.0,7.0,0
2019,Bahrain Grand Prix,Toro Rosso,4,25.67,0.338,2.0,3.0,8.0,0
2019,Bahrain Grand Prix,Racing Point,4,26.845,1.513,1.0,3.0,9.0,0
2019,Bahrain Grand Prix,Williams,4,24.631,-0.701,0.0,0.0,10.0,0
2019,Chinese Grand Prix,Mercedes,4,23.13,-0.198,43.0,130.0,1.0,1
2019,Chinese Grand Prix,Ferrari,4,23.053,-0.275,25.0,73.0,2.0,1
2019,Chinese Grand Prix,Red Bull,5,22.604,-0.724,21.0,52.0,3.0,1
2019,Chinese Grand Prix,Renault,2,23.806,0.478,6.0,12.0,4.0,1
2019,Chinese Grand Prix,Alfa Romeo,3,24.736,1.408,2.0,12.0,5.0,1
2019,Chinese Grand Prix,Haas F1 Team,4,23.532,0.204,0.0,8.0,6.0,0
2019,Chinese Grand Prix,McLaren,5,22.528,-0.8,0.0,8.0,7.0,0
2019,Chinese Grand Prix,Racing Point,3,23.571,0.243,4.0,7.0,8.0,0
2019,Chinese Grand Prix,Toro Rosso,4,22.174,-1.154,1.0,4.0,9.0,0
2019,Chinese Grand Prix,Williams,3,24.148,0.82,0.0,0.0,10.0,0
2019,Azerbaijan Grand Prix,Mercedes,2,19.999,-0.576,43.0,173.0,1.0,1
2019,Azerbaijan Grand Prix,Ferrari,3,20.073,-0.502,26.0,99.0,2.0,1
2019,Azerbaijan Grand Prix,Red Bull,1,20.973,0.398,12.0,64.0,3.0,1
2019,Azerbaijan Grand Prix,McLaren,3,20.551,-0.024,10.0,18.0,4.0,1
2019,Azerbaijan Grand Prix,Racing Point,2,20.939,0.364,10.0,17.0,5.0,1
2019,Azerbaijan Grand Prix,Alfa Romeo,2,21.088,0.513,1.0,13.0,6.0,0
2019,Azerbaijan Grand Prix,Renault,3,21.026,0.451,0.0,12.0,7.0,0
2019,Azerbaijan Grand Prix,Haas F1 Team,3,20.628,0.053,0.0,8.0,8.0,0
2019,Azerbaijan Grand Prix,Toro Rosso,2,20.867,0.292,0.0,4.0,9.0,0
2019,Azerbaijan Grand Prix,Williams,5,19.607,-0.968,0.0,0.0,10.0,0
2019,Spanish Grand Prix,Mercedes,4,22.207,-0.231,44.0,217.0,1.0,1
2019,Spanish Grand Prix,Ferrari,4,22.668,0.23,22.0,121.0,2.0,1
2019,Spanish Grand Prix,Red Bull,4,22.404,-0.034,23.0,87.0,3.0,1
2019,Spanish Grand Prix,McLaren,3,21.531,-0.907,4.0,22.0,4.0,1
2019,Spanish Grand Prix,Racing Point,3,22.999,0.561,0.0,17.0,5.0,1
2019,Spanish Grand Prix,Haas F1 Team,4,22.532,0.094,7.0,15.0,6.0,0
2019,Spanish Grand Prix,Alfa Romeo,4,22.695,0.257,0.0,13.0,7.0,0
2019,Spanish Grand Prix,Renault,3,22.425,-0.013,0.0,12.0,8.0,0
2019,Spanish Grand Prix,Toro Rosso,4,22.82,0.382,2.0,6.0,9.0,0
2019,Spanish Grand Prix,Williams,4,22.096,-0.342,0.0,0.0,10.0,0
2019,Monaco Grand Prix,Mercedes,3,24.691,-0.179,40.0,257.0,1.0,1
2019,Monaco Grand Prix,Ferrari,3,25.384,0.514,18.0,139.0,2.0,1
2019,Monaco Grand Prix,Red Bull,3,24.01,-0.86,23.0,110.0,3.0,1
2019,Monaco Grand Prix,McLaren,2,24.41,-0.46,8.0,30.0,4.0,1
2019,Monaco Grand Prix,Racing Point,2,24.591,-0.279,0.0,17.0,5.0,1
2019,Monaco Grand Prix,Haas F1 Team,2,24.819,-0.051,1.0,16.0,6.0,0
2019,Monaco Grand Prix,Toro Rosso,2,24.542,-0.328,10.0,16.0,7.0,0
2019,Monaco Grand Prix,Renault,2,24.9,0.03,2.0,14.0,8.0,0
2019,Monaco Grand Prix,Alfa Romeo,2,26.299,1.429,0.0,13.0,9.0,0
2019,Monaco Grand Prix,Williams,2,25.056,0.186,0.0,0.0,10.0,0
2019,Canadian Grand Prix,Mercedes,3,23.704,-0.281,38.0,295.0,1.0,1
2019,Canadian Grand Prix,Ferrari,2,23.757,-0.228,33.0,172.0,2.0,1
2019,Canadian Grand Prix,Red Bull,2,23.456,-0.529,14.0,124.0,3.0,1
2019,Canadian Grand Prix,McLaren,1,24.727,0.742,0.0,30.0,4.0,1
2019,Canadian Grand Prix,Renault,2,23.978,-0.007,14.0,28.0,5.0,1
2019,Canadian Grand Prix,Racing Point,2,23.902,-0.083,2.0,19.0,6.0,0
2019,Canadian Grand Prix,Toro Rosso,2,23.825,-0.16,1.0,17.0,7.0,0
2019,Canadian Grand Prix,Haas F1 Team,2,24.226,0.241,0.0,16.0,8.0,0
2019,Canadian Grand Prix,Alfa Romeo,3,24.275,0.29,0.0,13.0,9.0,0
2019,Canadian Grand Prix,Williams,3,24.005,0.02,0.0,0.0,10.0,0
2019,French Grand Prix,Mercedes,2,30.299,-0.15,43.0,338.0,1.0,1
2019,French Grand Prix,Ferrari,3,30.238,-0.211,26.0,198.0,2.0,1
2019,French Grand Prix,Red Bull,2,30.173,-0.276,13.0,137.0,3.0,1
2019,French Grand Prix,McLaren,2,30.248,-0.201,10.0,40.0,4.0,1
2019,French Grand Prix,Renault,2,30.958,0.509,4.0,32.0,5.0,1
2019,French Grand Prix,Racing Point,2,30.849,0.4,0.0,19.0,6.0,0
2019,French Grand Prix,Alfa Romeo,3,30.838,0.389,6.0,19.0,7.0,0
2019,French Grand Prix,Toro Rosso,2,30.256,-0.193,0.0,17.0,8.0,0
2019,French Grand Prix,Haas F1 Team,2,30.834,0.385,0.0,16.0,9.0,0
2019,French Grand Prix,Williams,3,29.792,-0.657,0.0,0.0,10.0,0
2019,Austrian Grand Prix,Mercedes,2,22.552,0.745,25.0,363.0,1.0,1
2019,Austrian Grand Prix,Ferrari,3,22.065,0.258,30.0,228.0,2.0,1
2019,Austrian Grand Prix,Red Bull,2,21.675,-0.132,32.0,169.0,3.0,1
2019,Austrian Grand Prix,McLaren,2,21.406,-0.401,12.0,52.0,4.0,1
2019,Austrian Grand Prix,Renault,2,22.145,0.338,0.0,32.0,5.0,1
2019,Austrian Grand Prix,Alfa Romeo,2,21.69,-0.117,3.0,22.0,6.0,0
2019,Austrian Grand Prix,Racing Point,2,22.156,0.349,0.0,19.0,7.0,0
2019,Austrian Grand Prix,Toro Rosso,2,21.225,-0.582,0.0,17.0,8.0,0
2019,Austrian Grand Prix,Haas F1 Team,4,21.01,-0.797,0.0,16.0,9.0,0
2019,Austrian Grand Prix,Williams,2,22.148,0.341,0.0,0.0,10.0,0
2019,British Grand Prix,Mercedes,3,28.525,-0.126,44.0,407.0,1.0,1
2019,British Grand Prix,Ferrari,4,28.309,-0.342,15.0,243.0,2.0,1
2019,British Grand Prix,Red Bull,3,27.894,-0.757,22.0,191.0,3.0,1
2019,British Grand Prix,McLaren,3,28.058,-0.593,8.0,60.0,4.0,1
2019,British Grand Prix,Renault,3,28.574,-0.077,7.0,39.0,5.0,1
2019,British Grand Prix,Alfa Romeo,1,28.364,-0.287,4.0,26.0,6.0,0
2019,British Grand Prix,Racing Point,5,29.621,0.97,0.0,19.0,7.0,0
2019,British Grand Prix,Toro Rosso,3,29.047,0.396,2.0,19.0,8.0,0
2019,British Grand Prix,Williams,2,29.47,0.819,0.0,0.0,10.0,0
2019,German Grand Prix,Mercedes,10,20.958,-0.088,2.0,409.0,1.0,1
2019,German Grand Prix,Ferrari,8,20.818,-0.228,18.0,261.0,2.0,1
2019,German Grand Prix,Red Bull,9,20.287,-0.759,26.0,217.0,3.0,1
2019,German Grand Prix,McLaren,5,21.136,0.09,10.0,70.0,4.0,1
2019,German Grand Prix,Toro Rosso,8,21.662,0.616,23.0,42.0,5.0,1
2019,German Grand Prix,Renault,4,21.024,-0.022,0.0,39.0,6.0,0
2019,German Grand Prix,Racing Point,5,21.308,0.262,12.0,31.0,7.0,0
2019,German Grand Prix,Haas F1 Team,11,21.11,0.064,10.0,26.0,8.0,0
2019,German Grand Prix,Alfa Romeo,8,21.31,0.264,0.0,26.0,9.0,0
2019,German Grand Prix,Williams,10,20.849,-0.197,1.0,1.0,10.0,0
2019,Hungarian Grand Prix,Mercedes,4,22.005,-0.041,29.0,438.0,1.0,1
2019,Hungarian Grand Prix,Ferrari,2,21.575,-0.471,27.0,288.0,2.0,1
2019,Hungarian Grand Prix,Red Bull,3,21.658,-0.388,27.0,244.0,3.0,1
2019,Hungarian Grand Prix,McLaren,2,21.832,-0.214,12.0,82.0,4.0,1
2019,Hungarian Grand Prix,Toro Rosso,2,23.339,1.293,1.0,43.0,5.0,1
2019,Hungarian Grand Prix,Renault,2,22.116,0.07,0.0,39.0,6.0,0
2019,Hungarian Grand Prix,Alfa Romeo,2,22.712,0.666,6.0,32.0,7.0,0
2019,Hungarian Grand Prix,Racing Point,3,21.85,-0.196,0.0,31.0,8.0,0
2019,Hungarian Grand Prix,Haas F1 Team,2,21.826,-0.22,0.0,26.0,9.0,0
2019,Hungarian Grand Prix,Williams,2,21.544,-0.502,0.0,1.0,10.0,0
2019,Belgian Grand Prix,Mercedes,2,23.038,-0.188,33.0,471.0,1.0,1
2019,Belgian Grand Prix,Ferrari,3,22.699,-0.527,38.0,326.0,2.0,1
2019,Belgian Grand Prix,Red Bull,1,22.506,-0.72,10.0,254.0,3.0,1
2019,Belgian Grand Prix,McLaren,2,23.182,-0.044,0.0,82.0,4.0,1
2019,Belgian Grand Prix,Toro Rosso,2,22.803,-0.423,8.0,51.0,5.0,1
2019,Belgian Grand Prix,Renault,3,23.238,0.012,4.0,43.0,6.0,0
2019,Belgian Grand Prix,Racing Point,3,23.719,0.493,9.0,40.0,7.0,0
2019,Belgian Grand Prix,Alfa Romeo,4,24.98,1.754,0.0,32.0,8.0,0
2019,Belgian Grand Prix,Haas F1 Team,2,22.748,-0.478,0.0,26.0,9.0,0
2019,Belgian Grand Prix,Williams,2,23.344,0.118,0.0,1.0,10.0,0
2019,Italian Grand Prix,Mercedes,3,23.781,-0.87,34.0,505.0,1.0,1
2019,Italian Grand Prix,Ferrari,4,24.104,-0.547,25.0,351.0,2.0,1
2019,Italian Grand Prix,Red Bull,3,27.066,2.415,12.0,266.0,3.0,1
2019,Italian Grand Prix,McLaren,2,25.66,1.009,1.0,83.0,4.0,1
2019,Italian Grand Prix,Renault,2,24.206,-0.445,22.0,65.0,5.0,1
